"_id","pk_teuna_fikt","sug_tik","THUM_GEOGRAFI","SUG_DEREH","SEMEL_YISHUV","REHOV1","REHOV2","BAYIT","ZOMET_IRONI","KVISH1","KVISH2","KM","ZOMET_LO_IRONI","YEHIDA","SHNAT_TEUNA","HODESH_TEUNA","SHAA","SUG_YOM","YOM_LAYLA","YOM_BASHAVUA","HUMRAT_TEUNA","SUG_TEUNA","HAD_MASLUL","RAV_MASLUL","MEHIRUT_MUTERET","TKINUT","ROHAV","SIMUN_TIMRUR","TEURA","MEZEG_AVIR","PNE_KVISH","SUG_EZEM","MERHAK_EZEM","LO_HAZA","OFEN_HAZIYA","MEKOM_HAZIYA","KIVUN_HAZIYA","MAHOZ","NAFA","EZOR_TIVI","MAAMAD_MINIZIPALI","ZURAT_ISHUV","STATUS_IGUN","X","Y"
"3607","2021031269","1","1","4","0",,,,,"7955","0","15",,"12","2021","2","57","4","1","7","3","2","3","0","4","1","4","3","1","1","1","9","9","9","0","0","9","2","24","241","99","99","1","226181","749571"
"3608","2021031272","1","1","1","2600","105","121",,"7370001",,,,,"33","2021","12","74","4","5","6","3","2","9","0","0","0","0","5","6","9","9","9","9","9","0","0","9","6","62","625","0","15","1","194900","385845"
"3609","2021031279","1","1","1","8300","295","925",,"18240010",,,,,"52","2021","12","49","4","1","3","3","2","0","3","1","1","3","3","11","1","1","9","9","9","0","0","9","4","44","442","0","13","1","180353","653920"
"3610","2021031284","1","1","1","5000","1103","1266",,"50554",,,,,"20","2021","6","75","4","1","4","3","1","3","0","1","1","3","3","1","1","1","9","9","9","1","4","1","5","51","511","0","13","1","179066","663653"
"3611","2021031285","1","1","2","4000","874",,"6",,,,,,"11","2021","12","37","4","1","5","2","1","3","0","1","1","2","3","1","1","1","9","9","9","3","9","9","3","31","311","0","13","1","200263","746334"
"3612","2021031288","1","1","2","6400","713",,"10",,,,,,"20","2021","8","47","4","1","2","3","4","1","0","1","1","1","3","1","1","1","9","9","9","0","0","9","5","51","511","0","14","1","182147","674339"
"3613","2021031291","1","1","2","3000","1346",,"9999",,,,,,"61","2021","4","28","4","1","1","3","1","3","0","1","1","2","3","1","1","1","9","9","9","0","0","9","1","11","111","0","12","3","217222","628149"
"3614","2021031296","1","1","4","0",,,,,"70","0","794",,"12","2021","10","77","4","5","6","2","8","3","0","1","1","1","3","5","1","1","8","3","9","0","0","9","2","24","245","99","99","1","213691","769789"
"3615","2021031298","1","1","3","0",,,,,"4","5","1228","323","20","2021","7","6","4","5","2","3","3","3","0","5","0","4","3","3","1","1","9","9","9","0","0","9","5","51","511","99","99","1","186556","670189"
"3616","2021031300","1","1","1","2620","210","242",,"7740004",,,,,"20","2021","3","76","4","5","6","3","1","0","3","1","1","3","3","3","1","1","9","9","9","3","3","1","5","51","512","0","16","1","187398","661743"
"3617","2021031312","1","1","3","0",,,,,"6","65","1850","4203","12","2021","4","70","4","1","2","1","2","0","2","5","1","3","3","1","1","1","9","9","9","0","0","9","3","32","324","99","99","1","203485","709847"
"3618","2021031319","1","1","2","1722",,,"9999",,,,,,"12","2021","11","27","4","1","1","3","2","0","3","2","1","2","3","1","9","1","9","9","9","0","0","9","2","24","243","99","52","2","226157","764492"
"3619","2021031345","1","1","2","3000","4275",,"9999",,,,,,"61","2021","3","57","4","1","3","3","1","2","0","1","1","2","3","1","1","1","9","9","9","3","3","2","1","11","111","0","12","3","222106","632244"
"3620","2021031348","1","1","2","6300","101",,"57",,,,,,"20","2021","1","29","4","1","5","3","1","1","0","1","1","2","3","1","1","1","9","9","9","3","3","1","5","51","512","0","15","1","181971","664731"
"3621","2021031364","1","1","1","5000","617","510",,"11370336",,,,,"20","2021","12","95","4","5","6","2","2","1","0","1","1","2","3","3","1","1","9","9","9","0","0","9","5","51","511","0","13","1","178367","665178"
"3622","2021031369","1","1","3","0",,,,,"444","557","428","2063","51","2021","5","63","4","1","6","3","2","0","3","4","1","5","3","1","1","1","9","9","9","0","0","9","4","41","412","99","99","1","200703","687352"
"3623","2021031381","1","1","4","0",,,,,"2","0","704",,"12","2021","8","84","4","5","7","3","4","0","2","7","1","3","3","5","1","1","9","9","9","0","0","9","3","32","324","99","99","1","192412","716691"
"3624","2021031391","1","2","4","0",,,,,"90","0","3116",,"43","2021","7","57","4","1","4","3","5","2","0","4","1","3","3","1","1","1","9","9","9","0","0","9","7","77","777","99","99","1","244615","653106"
"3625","2021031400","1","1","3","0",,,,,"23","0","57","10811","11","2021","8","55","4","1","2","3","2","0","2","4","1","4","3","1","1","1","9","9","9","0","0","9","3","31","311","99","99","1","203082","744123"
"3626","2021031414","1","1","2","3000","1056",,"33",,,,,,"61","2021","5","62","4","1","6","3","2","3","0","1","1","2","3","1","1","1","9","9","9","0","0","9","1","11","111","0","12","1","217450","630551"
"3627","2021031435","1","1","1","8400","260","335",,"12300001",,,,,"52","2021","5","56","4","1","1","2","2","0","3","2","1","3","3","1","1","1","9","9","9","0","0","9","4","44","441","0","14","1","180796","644770"
"3628","2021031437","1","1","1","6500","422","580",,"8360004",,,,,"12","2021","9","68","3","1","7","3","2","0","2","1","1","3","3","1","1","1","9","9","9","0","0","9","3","32","324","0","14","1","191449","705089"
"3629","2021031441","1","1","3","0",,,,,"4","57","1466","345","51","2021","7","29","4","1","4","3","1","0","3","1","1","1","3","1","1","1","9","9","9","3","3","1","4","41","411","99","99","1","191190","692220"
"3630","2021031442","1","1","4","0",,,,,"431","0","101",,"52","2021","4","75","4","1","3","2","11","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","4","44","442","99","99","1","177809","652582"
"3631","2021031444","1","1","3","0",,,,,"70","79","527","1209","12","2021","8","94","4","5","5","2","2","3","0","5","1","4","3","3","1","1","9","9","9","0","0","9","3","31","311","99","99","1","214065","745761"
"3632","2021031447","1","1","2","8600","701",,"9999",,,,,,"20","2021","9","45","4","1","4","3","4","1","0","1","1","2","3","1","1","1","9","9","9","0","0","9","5","51","512","0","14","3","182293","665891"
"3633","2021031498","1","1","2","5000","1612",,"9999",,,,,,"20","2021","1","52","4","1","6","3","2","1","0","1","1","3","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","3","177751","662519"
"3634","2021031504","1","1","3","0",,,,,"4","481","1191","321","20","2021","7","53","4","1","4","3","4","1","0","1","1","2","3","1","1","1","9","9","9","0","0","9","4","42","422","99","99","1","185606","666626"
"3635","2021031530","1","1","4","0",,,,,"781","0","115",,"12","2021","9","84","4","5","7","3","4","3","0","4","1","2","3","5","1","1","9","9","9","0","0","9","2","24","241","99","99","1","215819","747887"
"3636","2021031531","1","1","2","4000","1161",,"37",,,,,,"11","2021","4","2","1","5","7","2","10","0","2","2","1","3","3","3","9","2","9","9","9","0","0","9","3","31","311","0","13","1","198038","748412"
"3637","2021031539","1","1","2","3000","429",,"9999",,,,,,"61","2021","9","44","4","1","2","2","1","2","0","1","1","2","3","1","1","1","9","9","9","0","0","9","1","11","111","0","12","3","220532","631843"
"3638","2021031558","1","1","2","9100","145",,"9999",,,,,,"12","2021","9","34","4","1","2","3","5","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","2","24","245","0","15","3","209695","769144"
"3639","2021031577","1","1","3","0",,,,,"40","0","2746","3560","52","2021","1","19","4","5","6","3","2","0","3","5","1","3","3","3","1","2","9","9","9","0","0","9","4","43","432","99","99","1","190362","650019"
"3640","2021031581","1","1","1","1061","202","181",,"7930002",,,,,"14","2021","12","55","4","1","3","2","1","0","2","1","1","2","3","1","1","1","3","2","5","8","0","9","2","23","237","0","16","1","229375","733091"
"3641","2021031583","1","1","1","7400","865","1204",,"10590379",,,,,"51","2021","2","72","4","5","2","3","1","3","0","1","1","3","3","3","1","1","9","9","9","1","1","1","4","41","411","0","13","1","188184","690790"
"3642","2021031599","1","1","2","7900","905",,"9999",,,,,,"51","2021","3","34","4","1","4","3","4","0","2","1","1","3","3","1","1","1","9","9","9","0","0","9","4","42","422","0","13","3","187256","666543"
"3643","2021031604","1","1","1","7400","344","139",,"7920012",,,,,"51","2021","11","62","4","1","2","3","1","0","3","1","1","1","3","1","1","1","9","9","9","3","3","2","4","41","411","0","13","1","187289","693087"
"3644","2021031610","1","1","2","7300","417",,"60",,,,,,"14","2021","3","74","4","5","1","3","2","0","2","1","1","3","3","6","1","1","9","9","9","0","0","9","2","23","237","0","25","1","227379","733258"
"3645","2021031617","1","1","2","3000","463",,"5",,,,,,"61","2021","10","51","4","1","3","3","5","3","0","1","2","3","1","1","1","1","9","9","9","0","0","9","1","11","111","0","12","1","220622","631654"
"3646","2021031624","1","1","2","5000","2328",,"9999",,,,,,"20","2021","5","41","4","1","1","3","4","3","0","1","1","0","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","3","178972","662883"
"3647","2021031638","1","1","1","6500","981","820",,"9800541",,,,,"12","2021","4","55","2","1","4","3","2","0","3","1","1","4","3","1","1","1","9","9","9","0","0","9","3","32","324","0","14","3","192264","703531"
"3648","2021031646","1","1","1","6500","602","604",,"60007",,,,,"12","2021","2","11","1","5","6","3","2","0","3","1","1","3","3","3","1","1","9","9","9","0","0","9","3","32","324","0","14","1","192131","704919"
"3649","2021031647","1","1","1","3000","3001","4342",,"24460713",,,,,"61","2021","3","78","4","5","1","3","1","2","0","1","1","2","3","3","1","1","9","9","9","3","4","9","1","11","111","0","12","1","222846","639053"
"3650","2021031652","1","1","2","478",,,"9999",,,,,,"14","2021","11","36","4","1","3","3","2","3","0","1","1","2","3","1","1","1","9","9","9","0","0","9","2","23","237","99","27","2","230718","731912"
"3651","2021031657","1","1","4","0",,,,,"8643","0","20",,"12","2021","8","32","4","1","5","2","3","2","0","4","1","3","3","1","1","1","9","9","9","0","0","9","2","24","243","99","99","1","234621","762912"
"3652","2021031665","1","1","2","6500","450",,"9999",,,,,,"12","2021","5","51","4","1","2","2","1","0","3","1","1","2","3","1","1","1","9","9","9","3","3","9","3","32","324","0","14","3","190804","705779"
"3653","2021031675","1","1","4","0",,,,,"807","0","119",,"12","2021","11","56","4","1","6","3","2","3","0","2","1","3","3","1","1","1","9","9","9","0","0","9","2","22","222","99","99","1","239154","754622"
"3654","2021031688","1","1","4","0",,,,,"431","0","140",,"52","2021","1","78","4","5","4","2","3","0","2","5","1","4","3","3","1","1","9","9","9","0","0","9","4","44","442","99","99","1","181206","650805"
"3655","2021031690","1","1","1","7900","235","301",,"10420051",,,,,"51","2021","6","40","4","1","3","3","2","1","0","1","1","3","3","1","1","1","9","9","9","0","0","9","4","42","422","0","13","1","189774","666465"
"3656","2021031698","1","1","1","5000","456","436",,"9350316",,,,,"20","2021","5","13","4","5","1","3","2","1","0","1","0","2","3","3","1","1","9","9","9","0","0","9","5","51","511","0","13","1","179234","666248"
"3657","2021031769","1","1","1","7800","104","105",,"100002",,,,,"12","2021","5","64","4","1","3","3","2","3","0","1","1","3","4","1","1","1","9","9","9","0","0","9","3","32","324","99","16","1","197473","709651"
"3658","2021031771","1","1","2","6500","541",,"8",,,,,,"12","2021","11","60","4","1","5","2","1","3","0","1","3","2","3","1","1","1","9","9","9","9","0","9","3","32","324","0","14","1","191522","704976"
"3659","2021031781","1","1","2","6600","304",,"145",,,,,,"20","2021","7","87","4","5","7","3","3","1","0","1","1","3","3","3","1","1","9","9","9","0","0","9","5","51","513","0","14","1","179779","658089"
"3660","2021031784","1","1","3","0",,,,,"70","0","592","1215","12","2021","11","31","4","1","6","3","2","0","3","5","1","4","3","1","1","2","9","9","9","0","0","9","2","24","241","99","99","1","216153","751529"
"3661","2021031808","1","1","4","0",,,,,"2","0","395",,"51","2021","7","83","4","5","6","2","3","3","0","5","1","5","3","3","1","1","9","9","9","0","0","9","4","41","411","99","99","1","186953","688192"
"3662","2021031817","1","1","2","7300","391",,"9999",,,,,,"14","2021","8","52","4","1","4","3","5","3","0","1","1","3","3","1","1","1","9","9","9","0","0","9","2","23","237","0","25","3","227837","733973"
"3663","2021031835","1","1","2","6200","426",,"9999",,,,,,"20","2021","7","55","4","1","6","3","5","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","5","51","513","0","14","3","176535","658860"
"3664","2021031848","1","1","4","0",,,,,"2","0","514",,"51","2021","1","43","4","1","1","2","8","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","4","41","411","99","99","1","187725","699139"
"3665","2021031852","1","1","2","7300","417",,"32",,,,,,"14","2021","11","87","4","5","6","3","7","0","3","1","1","2","3","3","1","1","9","9","9","0","0","9","2","23","237","0","25","1","226990","733082"
"3666","2021031858","1","1","4","0",,,,,"85","0","309",,"12","2021","4","46","2","1","6","3","2","1","0","4","1","3","3","1","2","2","9","9","9","0","0","9","2","24","242","99","99","1","237093","759243"
"3667","2021031864","1","1","2","4000","303",,"24",,,,,,"11","2021","1","9","4","5","3","3","5","1","0","1","1","2","3","3","1","1","9","9","9","0","0","9","3","31","311","0","13","1","200965","745355"
"3668","2021031872","1","1","2","7600","201",,"9999",,,,,,"12","2021","6","34","4","1","3","3","1","3","0","1","1","1","3","1","1","1","9","9","9","3","3","1","2","24","246","0","15","3","208265","759113"
"3669","2021031873","1","1","3","0",,,,,"2","5611","397","77","51","2021","5","64","4","1","1","3","2","0","3","1","1","3","3","1","1","1","9","9","9","0","0","9","4","41","411","99","99","1","186947","688184"
"3670","2021031877","1","1","1","3000","5128","4773",,"24540111",,,,,"61","2021","6","54","4","1","5","3","2","0","2","1","1","2","5","1","1","1","9","9","9","0","0","9","1","11","111","0","12","1","222285","634862"
"3671","2021031885","1","1","2","2200","177",,"9999",,,,,,"34","2021","1","77","4","5","1","3","1","0","3","1","1","2","3","3","1","1","9","9","7","0","0","9","6","62","626","0","16","3","203800","553412"
"3672","2021031893","1","1","2","1264",,,"9999",,,,,,"52","2021","5","41","2","1","1","2","11","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","4","43","432","30","35","2","192561","639463"
"3673","2021031905","1","1","2","7800","105",,"9999",,,,,,"12","2021","11","75","4","5","2","2","1","9","0","0","0","0","5","6","9","9","9","9","9","3","2","1","3","32","324","99","16","3","197764","708856"
"3674","2021031912","1","1","1","2200","312","146",,"9800176",,,,,"34","2021","10","52","4","1","6","3","2","1","0","1","1","3","3","1","1","1","9","9","9","0","0","9","6","62","626","0","16","1","201868","552379"
"3675","2021031915","1","1","2","537","6710",,"9999",,,,,,"12","2021","8","77","4","1","3","2","11","3","0","1","1","3","3","1","1","9","9","9","9","0","0","9","3","32","321","99","27","2","195816","723174"
"3676","2021031921","1","1","1","6600","304","706",,"8310033",,,,,"20","2021","12","54","4","1","5","3","2","1","0","1","1","1","3","1","1","1","9","9","9","0","0","9","5","51","513","0","14","1","178938","658331"
"3677","2021031922","1","1","2","5000","2731",,"66",,,,,,"20","2021","4","60","4","1","2","3","1","3","0","1","1","2","3","1","1","1","9","9","6","8","0","9","5","51","511","0","13","1","180583","661806"
"3678","2021031949","1","1","2","507",,,"9999",,,,,,"12","2021","3","41","4","1","6","3","2","3","0","1","1","2","1","1","1","1","9","9","9","0","0","9","2","24","245","99","27","2","215585","762096"
"3679","2021031966","1","2","2","3574","104",,"9999",,,,,,"43","2021","3","65","4","1","4","3","1","3","0","1","1","3","3","1","1","1","9","9","9","0","0","9","7","77","777","99","18","3","221217","649344"
"3680","2021031978","1","1","2","6100","835",,"37",,,,,,"20","2021","8","59","4","1","3","3","1","1","0","1","1","3","3","1","1","1","9","9","9","3","3","1","5","51","512","0","13","1","184937","666181"
"3681","2021031979","1","1","3","0",,,,,"70","7935","614","1217","12","2021","10","93","4","5","1","3","2","3","0","5","1","3","3","3","1","1","9","9","9","0","0","9","2","24","246","99","99","1","216933","753580"
"3682","2021031990","1","1","1","5000","1104",,,,,,,,"20","2021","1","83","4","5","5","3","1","0","3","1","1","0","3","3","1","1","9","9","9","3","3","9","5","51","511","0","13","1","178420","663458"
"3683","2021031993","1","1","1","6100","518","519",,"8490024",,,,,"20","2021","7","39","4","1","5","1","1","1","0","1","1","2","3","1","1","1","9","9","9","3","3","2","5","51","512","0","13","1","184459","665967"
"3684","2021031996","1","1","1","5000","829","804",,"10270413",,,,,"20","2021","12","64","4","1","6","3","2","9","0","0","0","0","5","11","9","9","9","9","9","0","0","9","5","51","511","0","13","1","180375","667047"
"3685","2021032004","1","1","1","8600","903","619",,"7480226",,,,,"20","2021","5","5","4","5","4","3","15","0","1","1","1","3","3","3","1","1","9","9","9","0","0","9","5","51","512","0","14","1","182799","663763"
"3686","2021032006","1","1","4","0",,,,,"375","0","120",,"61","2021","11","29","4","1","2","3","5","2","0","3","0","3","3","1","1","1","9","9","9","0","0","9","1","11","111","99","99","1","205571","624420"
"3687","2021032026","1","1","2","5000","636",,"9999",,,,,,"20","2021","8","58","4","1","7","2","11","1","0","1","1","3","3","1","1","1","9","9","9","0","0","9","5","51","511","0","13","3","178484","666048"
